@relation higgs

@attribute mll numeric
@attribute mjj numeric
@attribute met-phi_centrality numeric
@attribute mt numeric
@attribute DYjj numeric
@attribute sumMlj numeric
@attribute dphill numeric
@attribute contOLV numeric
@attribute ptTotal numeric
@attribute label {-1, 1}

@data
0.22324,0.99625,0.52443,0.23439,0.72728,0.37082,0.03846,0.23263,0.24526,-1
0.25243,0.3874,0.13,0.27801,0.60154,0.23148,0.62178,0.22779,0.29131,-1
0.21283,0.20964,0.7673,0.14298,0.20436,0.42392,0.0659,0.21696,0.16944,-1
0.14095,0.33486,0.46592,0.25488,0.56683,0.19193,0.17532,0.18249,0.01684,-1
0.1553,2.36665,0.30441,0.28644,0.76248,1.08178,0.07917,0.43886,0.45826,-1
0.1424,0.1736,0.3651,0.38915,0.35795,0.29857,0.1658,0.83036,0.08547,-1
0.18554,0.12077,0.27598,0.30031,0.38574,0.13781,0.38783,0.19411,0.12222,-1
0.13232,0.21325,0.44817,0.19815,0.51565,0.20721,0.28592,0.58423,0.07769,-1
0.23358,0.32328,0.54733,0.18304,0.60574,0.28133,0.43171,0.52621,0.17724,-1
0.30116,0.78724,0.0906,0.31337,0.78104,0.37557,0.59381,0.25837,0.23776,-1
0.06204,0.53805,0.2182,0.28149,0.64481,0.23815,0.14537,0.28037,0.1582,-1
0.17056,0.34223,0.67635,0.18486,0.3434,0.32574,0.18714,0.76133,0.17116,-1
0.33246,0.21211,0.57165,0.29922,0.25917,0.21888,0.51332,0.42119,0.16087,-1
0.11083,0.41644,0.43463,0.2181,0.59356,0.22586,0.26667,0.05587,0.23985,-1
0.12904,0.32796,0.49212,0.24473,0.53437,0.19874,0.09204,0.18701,0.0543,-1
0.2237,0.3372,0.10383,0.25559,0.48144,0.22347,0.74531,0.58944,0.15405,-1
0.14599,0.84517,0.51263,0.16552,0.63814,0.46505,0.04995,0.26091,0.06884,-1
0.10883,0.34529,0.47847,0.24244,0.45779,0.29734,0.20352,0.78845,0.44567,-1
0.16665,1.3179,0.06828,0.25247,0.56352,0.74456,0.07193,0.08101,0.28924,-1
0.18481,0.20382,0.65378,0.17978,0.47421,0.1636,0.26914,0.28075,0.19557,-1
0.208,0.37637,0.43976,0.14042,0.50771,0.35186,0.19599,0.71477,0.20233,-1
0.12847,0.76941,0.53679,0.1728,0.5757,0.36057,0.04424,0.1439,0.35415,-1
0.09633,0.43292,0.57498,0.16272,0.52885,0.37728,0.16224,0.51313,0.3,-1
0.17732,0.8695,0.54556,0.15634,0.66865,0.38695,0.07579,0.14159,0.3485,-1
0.19416,0.92808,0.41629,0.26925,0.67442,0.34081,0.45306,0.43137,0.26616,-1
0.17363,0.63276,0.84428,0.11234,0.53289,0.43631,0.1823,0.13535,0.16164,-1
0.10129,1.06186,0.53213,0.23142,0.66241,0.59869,0.06233,0.25231,0.16558,-1
0.15577,0.72448,0.51375,0.2048,0.59237,0.33483,0.05498,0.33012,0.42282,-1
0.19999,0.17108,0.0499,0.28224,0.37454,0.11845,0.76537,0.14455,0.2634,-1
0.15539,0.40782,0.94267,0.11769,0.42972,0.2492,0.11141,0.30998,0.27449,-1
0.11053,0.63931,0.14156,0.24339,0.59305,0.37841,0.13096,0.20026,0.13395,-1
0.13999,0.44877,0.50172,0.24379,0.53553,0.28634,0.19548,0.50725,0.16576,-1
0.10619,0.20036,0.42977,0.22402,0.39876,0.18079,0.07372,0.18796,0.16223,-1
0.19485,0.50695,0.7284,0.19494,0.58979,0.27679,0.36363,0.21277,0.45668,-1
0.21613,0.12074,0.37073,0.36,0.22741,0.26777,0.15406,0.23734,0.57326,-1
0.23008,0.40278,0.55214,0.15196,0.62859,0.26845,0.10255,0.47597,0.51997,-1
0.15971,0.26707,0.68646,0.13368,0.41558,0.26006,0.27754,0.5445,0.06137,-1
0.34567,0.29012,0.52119,0.28495,0.34372,0.25695,0.35333,0.33858,0.25475,-1
0.08513,0.33144,0.86063,0.04826,0.40653,0.32274,0.09237,0.38719,0.17373,-1
0.24759,0.54124,0.49227,0.44821,0.46665,0.62252,0.16156,0.71105,0.06833,-1
0.15124,0.20087,0.07779,0.30712,0.39181,0.16033,0.29407,0.07266,0.10052,-1
0.10414,0.11925,0.49581,0.32513,0.19759,0.16016,0.12375,0.29007,0.26283,-1
0.32867,1.19929,0.66378,0.25223,0.57022,0.59814,0.16869,0.45654,0.13411,-1
0.10251,0.23383,0.54006,0.26713,0.30736,0.20848,0.13797,0.12654,0.29542,-1
0.10129,0.345,0.49691,0.27131,0.49179,0.27315,0.03935,0.22946,0.29932,-1
0.22959,0.19853,0.05028,0.22244,0.37205,0.1326,0.97975,0.07291,0.14937,-1
0.27742,1.3756,0.05877,0.30992,0.80396,0.41206,0.53792,0.1811,0.50722,-1
0.18562,0.28377,0.94512,0.10817,0.42857,0.25761,0.30235,0.42455,0.2955,-1
0.24232,0.33966,0.25945,0.27609,0.51686,0.16855,0.72247,0.2831,0.73392,-1
0.07613,1.083,0.64306,0.04204,0.78385,0.44739,0.10178,0.14697,0.26562,-1
0.24136,0.34538,0.0536,0.31423,0.51564,0.20111,0.60281,0.15702,0.16088,-1
0.13228,0.19528,0.45697,0.3023,0.23482,0.16709,0.35827,0.88581,0.5068,-1
0.20018,0.57715,0.45932,0.34505,0.45164,0.30585,0.10968,0.24868,0.21282,-1
0.05722,0.15382,0.47737,0.19151,0.38354,0.15804,0.10886,0.03492,0.20595,-1
0.05841,0.72391,0.39419,0.26178,0.57252,0.39383,0.03197,0.45172,0.25245,-1
0.14477,1.13812,0.41174,0.25879,0.74906,0.36773,0.09743,0.15791,0.19849,-1
0.12679,0.48369,0.45389,0.24388,0.62524,0.25658,0.22886,0.09823,0.60496,-1
0.15432,0.58982,0.89652,0.0911,0.57632,0.23753,0.45597,0.05976,0.11744,-1
0.23014,0.14172,0.53227,0.29294,0.22431,0.36154,0.04328,0.35442,0.04074,-1
0.13114,0.15933,0.43917,0.26978,0.41167,0.13587,0.18767,0.21554,0.10709,-1
0.14879,0.12458,0.51361,0.15971,0.37586,0.1501,0.23961,0.12216,0.22486,-1
0.09493,0.35813,0.75056,0.24841,0.2946,0.36468,0.1388,0.21197,0.10645,-1
0.18302,0.28969,0.04998,0.18808,0.5545,0.19245,0.48188,0.40101,0.09683,-1
0.19604,0.73067,0.65063,0.2952,0.31798,0.44411,0.3122,0.72511,0.35823,-1
0.30914,1.21095,0.60041,0.29146,0.62591,0.47655,0.32476,0.19445,0.0552,-1
0.13485,0.14881,0.67302,0.08094,0.29838,0.26505,0.04655,0.45332,0.32272,-1
0.1397,0.48815,0.54853,0.18833,0.35435,0.41605,0.11623,0.03221,0.09878,-1
0.07767,0.13531,0.50122,0.31751,0.26395,0.19325,0.05645,0.36374,0.49292,-1
0.17167,0.63804,0.60797,0.28128,0.52706,0.39134,0.1651,0.09605,0.14206,-1
0.07708,0.7367,0.52017,0.14099,0.57897,0.38858,0.02339,0.17273,0.16659,-1
0.29842,0.61431,0.53208,0.28485,0.4891,0.34298,0.12533,0.30524,0.13899,-1
0.17199,0.31204,0.52001,0.16669,0.46137,0.29086,0.19084,0.07485,0.39444,-1
0.19832,0.6109,0.49693,0.26203,0.61667,0.49316,0.01192,0.70651,0.17896,-1
0.25194,1.00031,0.76256,0.17803,0.6206,0.56693,0.18114,0.07453,0.21365,-1
0.21324,0.21603,0.47076,0.13815,0.28804,0.23685,0.25695,0.31729,0.1954,-1
0.32761,0.64491,0.233,0.33042,0.67605,0.32364,0.67508,0.14558,0.40937,-1
0.29676,0.47615,0.07264,0.28872,0.56624,0.2305,0.81646,0.22878,0.23963,-1
0.11744,0.20286,0.56387,0.10392,0.32552,0.21811,0.16027,0.0475,0.27431,-1
0.17748,0.20447,0.52623,0.33137,0.22229,0.3626,0.06033,0.74711,0.50231,-1
0.21239,0.92569,0.1811,0.33234,0.76072,0.50259,0.51926,0.57853,0.28553,-1
0.18746,0.33816,0.65872,0.14427,0.43418,0.24344,0.30185,0.20977,0.42811,-1
0.25101,0.23169,0.3543,0.25691,0.43223,0.23832,0.45893,0.59161,0.21025,-1
0.16844,0.64056,0.50028,0.33634,0.49762,0.65928,0.07601,0.62992,0.26099,-1
0.30187,0.55021,0.71594,0.19797,0.44627,0.49033,0.24041,0.6818,0.30032,-1
0.10797,0.21189,0.51249,0.32994,0.3997,0.21696,0.17272,0.1384,0.18755,-1
0.1679,0.22813,0.46168,0.28802,0.4148,0.20309,0.26666,0.08635,0.06855,-1
0.14642,0.76667,0.49734,0.29668,0.64202,0.45,0.0624,0.15647,0.28714,-1
0.07533,0.21357,0.52686,0.11376,0.32435,0.20107,0.11088,0.44745,0.10899,-1
0.23304,0.11358,0.04984,0.27999,0.22661,0.11473,0.99777,0.83024,0.26031,-1
0.18191,0.92946,0.50352,0.20555,0.74454,0.37777,0.1788,0.12402,0.2802,-1
0.14147,0.17392,0.51404,0.36256,0.35266,0.2337,0.17407,0.61026,0.38286,-1
0.23466,0.70258,0.50858,0.17443,0.56999,0.54715,0.00636,0.25939,0.36234,-1
0.38552,0.79026,0.06047,0.32553,0.5555,0.37274,0.48039,0.26732,0.30878,-1
0.12524,0.31756,0.26642,0.33388,0.51171,0.22916,0.04676,0.44608,0.19907,-1
0.1587,0.52038,0.45093,0.29183,0.51716,0.27638,0.12052,0.35093,0.45883,-1
0.16226,0.25485,0.52886,0.2309,0.34741,0.24083,0.05155,0.27321,0.2916,-1
0.11985,0.25447,0.32477,0.34914,0.4125,0.23631,0.10932,0.09353,0.14981,-1
0.23219,0.194,0.5227,0.33814,0.23619,0.32798,0.17216,0.58503,0.24774,-1
0.12191,0.15357,0.50725,0.14944,0.37343,0.16734,0.23518,0.4402,0.18706,-1
0.17499,0.55157,0.55235,0.23364,0.50171,0.41294,0.09756,0.10291,0.09197,-1
0.30019,0.57425,0.5373,0.27387,0.53648,0.381,0.39826,0.18969,0.17995,-1
0.1899,0.24084,0.24646,0.32163,0.39688,0.24387,0.15554,0.50398,0.22051,-1
0.21528,0.20937,0.49111,0.30221,0.44277,0.19373,0.01855,0.31619,0.18498,-1
0.07547,0.58426,0.39044,0.27946,0.25546,0.27887,0.10247,0.4481,0.23388,-1
0.26264,0.56741,0.70209,0.13673,0.53322,0.34761,0.05852,0.63323,0.16599,-1
0.21113,0.21663,0.73752,0.23355,0.34441,0.19837,0.38389,0.1863,0.21683,-1
0.30586,0.2891,0.52227,0.26897,0.45411,0.28053,0.15066,0.27236,0.01596,-1
0.11588,0.32404,0.49447,0.31566,0.42849,0.31403,0.09263,0.33962,0.1724,-1
0.1589,0.54025,0.50116,0.28163,0.54646,0.39639,0.00962,0.11173,0.51731,-1
0.26419,0.58671,0.18045,0.3151,0.63022,0.29384,0.45591,0.14567,0.13979,-1
0.15215,0.44367,0.41746,0.26305,0.52299,0.32053,0.12015,0.09245,0.07893,-1
0.15701,0.43226,0.5671,0.21607,0.42618,0.55167,0.15195,0.83205,0.0351,-1
0.13334,0.17482,0.206,0.28627,0.40301,0.16829,0.30078,0.82948,0.1347,-1
0.143,0.43864,0.48713,0.27285,0.53302,0.3774,0.03129,0.08997,0.06287,-1
0.22696,0.27299,0.48212,0.33127,0.4045,0.25356,0.05426,0.28245,0.33116,-1
0.17723,0.33379,0.05168,0.28343,0.51294,0.20507,0.46158,0.51056,0.31728,-1
0.3267,0.24129,0.50717,0.38288,0.41931,0.26563,0.08107,0.38068,0.23437,-1
0.14361,0.42167,0.53403,0.27194,0.47007,0.20765,0.30775,0.18465,0.13908,-1
0.1969,0.21303,0.07072,0.24157,0.41714,0.23699,0.21294,0.32198,0.20097,-1
0.27267,0.53123,0.87125,0.16327,0.4855,0.43718,0.21764,0.20141,0.37877,-1
0.15658,0.37466,0.52917,0.1797,0.61359,0.24459,0.25575,0.1378,0.26275,-1
0.1623,0.39034,0.05402,0.31417,0.52155,0.32633,0.1792,0.02209,0.1505,-1
0.16047,0.47827,0.66175,0.13246,0.41343,0.39236,0.16512,0.12534,0.5422,-1
0.27013,0.26751,0.04985,0.18926,0.33649,0.16689,0.79863,0.13444,0.2207,-1
0.34948,0.9298,0.05275,0.35913,0.65575,0.37905,0.96258,0.21109,0.42585,-1
0.17571,0.19899,0.86579,0.12442,0.31512,0.18428,0.27655,0.23806,0.1706,-1
0.16423,1.17695,0.53166,0.17454,0.66796,0.5203,0.03248,0.10938,0.3504,-1
0.24336,0.27276,0.13019,0.30628,0.54887,0.22572,0.56589,0.63202,0.29063,-1
0.17938,0.26136,0.30456,0.29856,0.53548,0.16543,0.17135,0.26521,0.09954,-1
0.13097,0.20036,0.48421,0.24921,0.35055,0.18614,0.16048,0.20305,0.18844,-1
0.19792,0.41296,0.46987,0.26018,0.54032,0.29579,0.17009,0.73911,0.17888,-1
0.15889,0.81834,0.49998,0.35481,0.5957,0.54906,0.00551,0.40869,0.47843,-1
0.19821,0.21881,0.38453,0.19606,0.36595,0.14701,0.62226,0.2819,0.59965,-1
0.11292,0.82188,0.49674,0.21614,0.51512,0.35223,0.22359,0.35689,0.08553,-1
0.13768,0.25025,0.36598,0.23308,0.3192,0.17079,0.28999,0.39484,0.10868,-1
0.22991,0.11751,0.0917,0.17512,0.31167,0.10871,0.77531,0.38724,0.08809,-1
0.16089,0.19198,0.42046,0.22959,0.33866,0.23377,0.16581,0.41537,0.08758,-1
0.11505,0.24078,0.61489,0.25288,0.29578,0.27415,0.13421,0.09709,0.39377,-1
0.09524,0.84383,0.45534,0.29055,0.65252,0.32013,0.07214,0.10417,0.33809,-1
0.14094,0.31067,0.50429,0.25818,0.42088,0.22546,0.01757,0.36461,0.20594,-1
0.15425,0.1554,0.48543,0.19262,0.27465,0.24003,0.18851,0.77383,0.33926,-1
0.20048,0.69831,0.85435,0.13223,0.48961,0.53221,0.17117,0.56686,0.35624,-1
0.16044,0.20234,0.56444,0.2221,0.36057,0.19257,0.29013,0.42101,0.26218,-1
0.27038,0.57557,0.57269,0.20845,0.62032,0.32358,0.51799,0.3263,0.27167,-1
0.10731,0.15775,0.49673,0.27409,0.3703,0.14462,0.27692,0.4839,0.3167,-1
0.13822,0.22094,0.9437,0.10349,0.28106,0.20905,0.21482,0.20071,0.02734,-1
0.06681,0.47451,0.2924,0.33404,0.57569,0.30387,0.1054,0.27942,0.27651,-1
0.23619,0.25591,0.74116,0.27848,0.46797,0.21709,0.49109,0.52311,0.28275,-1
0.13137,0.45002,0.16537,0.27531,0.64487,0.42075,0.34498,0.86254,0.29627,-1
0.20581,0.13368,0.14499,0.26344,0.31525,0.13756,0.38034,0.16437,0.44543,-1
0.28488,0.64467,0.31898,0.29927,0.51398,0.49786,0.19509,0.06665,0.47204,-1
0.24501,0.11945,0.04987,0.2828,0.29447,0.1063,0.66424,0.35097,0.25442,-1
0.20598,0.31453,0.44982,0.28686,0.50598,0.30892,0.24399,0.64804,0.08666,-1
0.06415,0.77336,0.81058,0.07044,0.49519,0.29921,0.10078,0.16352,0.38755,-1
0.30044,0.3919,0.89878,0.1674,0.50481,0.3715,0.251,0.30206,0.25699,-1
0.14251,0.29263,0.06631,0.47451,0.51973,0.25598,0.20427,0.2303,0.61511,-1
0.25127,0.75862,0.58789,0.20668,0.54562,0.32407,0.51887,0.05408,0.05288,-1
0.11465,0.37337,0.48587,0.28265,0.47094,0.36998,0.12739,0.40887,0.18734,-1
0.18166,0.37285,0.10178,0.24605,0.41254,0.23661,0.38955,0.35113,0.09886,-1
0.09308,0.42982,0.48728,0.27263,0.50939,0.22863,0.03979,0.15179,0.70906,-1
0.21397,0.79353,0.50333,0.31902,0.52811,0.64519,0.00581,0.53953,0.19755,-1
0.34003,0.50151,0.08194,0.2659,0.58303,0.31532,0.84177,0.45044,0.21329,-1
0.26245,0.19154,0.14426,0.28869,0.37211,0.15721,0.65973,0.32856,0.15893,-1
0.2288,1.15313,0.53971,0.37631,0.63109,0.64372,0.1962,0.34796,0.45946,-1
0.1113,0.12557,0.2121,0.31998,0.27682,0.11718,0.2781,0.59668,0.29797,-1
0.21814,0.3339,0.52204,0.14938,0.49376,0.23021,0.08642,0.30306,0.07388,-1
0.26757,0.36334,0.052,0.37017,0.59745,0.19849,0.87097,0.08857,0.40451,-1
0.14705,0.30789,0.68821,0.12573,0.48094,0.21233,0.09813,0.53402,0.4148,-1
0.11301,0.28777,0.85672,0.06716,0.36457,0.30981,0.18539,0.82579,0.03527,-1
0.12926,0.30997,0.85699,0.07017,0.3727,0.27934,0.17865,0.56351,0.20307,-1
0.13241,0.24364,0.3828,0.27438,0.42109,0.21235,0.31888,0.72324,0.15437,-1
0.13568,0.16756,0.39306,0.23745,0.21936,0.16903,0.21075,0.37233,0.36692,-1
0.11686,0.47457,0.42518,0.37553,0.53316,0.29149,0.18263,0.17226,0.30578,-1
0.1631,0.46104,0.41015,0.34971,0.59021,0.30316,0.09419,0.27936,0.25448,-1
0.17431,0.46358,0.09201,0.24186,0.50809,0.32356,0.33024,0.69727,0.07994,-1
0.23005,0.30616,0.53357,0.13835,0.48638,0.22686,0.33676,0.20869,0.12943,-1
0.25361,0.95839,0.16861,0.2416,0.73402,0.34914,0.67179,0.25915,0.07359,-1
0.24891,0.22744,0.51592,0.29279,0.38384,0.29527,0.06443,0.29493,0.32663,-1
0.17658,0.42931,0.60317,0.17297,0.43916,0.35283,0.21876,0.37166,0.17601,-1
0.17174,0.55273,0.53465,0.31659,0.52922,0.43042,0.15478,0.35438,0.25186,-1
0.16931,0.35814,0.59134,0.2006,0.4156,0.32347,0.1349,0.40901,0.27574,-1
0.20616,0.71311,0.56376,0.17024,0.64364,0.38349,0.35554,0.11775,0.16808,-1
0.17956,0.28093,0.61431,0.12743,0.40828,0.30997,0.15199,0.68217,0.36183,-1
0.06017,0.09653,0.47247,0.27555,0.26557,0.17858,0.10205,0.97801,0.36476,-1
0.28275,0.36458,0.77646,0.21984,0.53316,0.37449,0.36109,0.60089,0.4882,-1
0.14862,0.43757,0.53079,0.1972,0.61815,0.3222,0.20885,0.49391,0.23636,-1
0.1144,1.00119,0.54122,0.34342,0.54302,0.61999,0.10026,0.28799,0.35218,-1
0.10489,0.25302,0.67802,0.08574,0.35639,0.21544,0.06738,0.15211,0.4804,-1
0.12503,0.27161,0.16245,0.2282,0.41846,0.2095,0.22624,0.35064,0.05127,-1
0.1996,0.11226,0.20688,0.46003,0.29988,0.22124,0.10741,0.25699,0.20596,-1
0.24426,0.13274,0.22957,0.34645,0.23003,0.19606,0.31008,0.28128,0.22859,-1
0.28468,0.18459,0.05771,0.32753,0.32186,0.20141,0.53709,0.55441,0.35304,-1
0.06802,0.41618,0.32759,0.27436,0.45214,0.24093,0.1276,0.20702,0.10164,-1
0.15738,0.44033,0.06462,0.18278,0.36078,0.2397,0.32256,0.20053,0.13388,-1
0.11693,0.30763,0.32385,0.12335,0.46216,0.31644,0.18308,0.85957,0.27822,-1
0.14958,0.39393,0.5294,0.28791,0.43018,0.28006,0.19487,0.27204,0.03487,-1
0.36527,0.19984,0.56023,0.21649,0.17967,0.43523,0.04529,0.4113,0.25061,-1
0.19567,0.78895,0.51305,0.22629,0.65118,0.35697,0.03001,0.1839,0.11771,-1
0.17841,1.557,0.41785,0.28879,0.71031,0.4488,0.38383,0.2545,0.24679,-1
0.18427,0.50023,0.54911,0.23748,0.41167,0.43746,0.16721,0.50328,0.44453,-1
0.09855,0.36121,0.54804,0.14524,0.58706,0.2351,0.11796,0.27525,0.1697,-1
0.17915,0.35177,0.57381,0.11978,0.42898,0.3511,0.06681,0.23408,0.02199,-1
0.21218,0.20923,0.30985,0.38398,0.44946,0.24402,0.16752,0.357,0.15342,-1
0.16049,0.85378,0.57566,0.25964,0.61817,0.44374,0.21906,0.46585,0.32537,-1
0.22752,0.82149,0.84762,0.15277,0.70786,0.4336,0.31056,0.10858,0.68612,-1
0.09442,0.27934,0.39099,0.27538,0.45723,0.23769,0.13419,0.07253,0.14701,-1
0.20857,0.40274,0.64709,0.1993,0.41276,0.28195,0.08506,0.28939,0.32368,-1
0.18018,0.45664,0.53736,0.20447,0.4289,0.41394,0.23264,0.59655,0.14062,-1
0.15196,0.47863,0.45775,0.20819,0.56536,0.30827,0.15814,0.20727,0.28804,-1
0.11271,0.68282,0.64974,0.23591,0.45146,0.43572,0.15889,0.7973,0.31247,-1
0.09062,0.55258,0.70279,0.07449,0.49443,0.33515,0.07123,0.43312,0.16108,-1
0.14553,0.33592,0.55227,0.3434,0.33127,0.39934,0.11224,0.74225,0.57904,-1
0.11873,0.78934,0.55508,0.22992,0.53203,0.4598,0.07299,0.45144,0.26078,-1
0.05945,0.3266,0.6735,0.06945,0.47153,0.20869,0.0789,0.38003,0.83842,-1
0.22845,0.25971,0.82429,0.13651,0.41045,0.24988,0.36825,0.03512,0.09585,-1
0.15105,0.17245,0.54869,0.25099,0.30568,0.19965,0.16188,0.31351,0.09976,-1
0.18783,0.56427,0.26696,0.27564,0.56986,0.25973,0.54216,0.35614,0.25392,-1
0.14257,0.16978,0.33639,0.28603,0.31648,0.18748,0.21161,0.20786,0.24301,-1
0.08928,0.86521,0.57397,0.19357,0.49864,0.54472,0.10462,0.27572,0.49689,-1
0.1263,0.13118,0.51935,0.19207,0.27045,0.11803,0.32812,0.18895,0.39725,-1
0.09616,0.19332,0.22759,0.21797,0.34037,0.21553,0.1415,0.86951,0.26758,-1
0.17889,0.21763,0.48142,0.37874,0.40635,0.25545,0.06245,0.29296,0.31056,-1
0.08967,0.3434,0.04985,0.25149,0.40626,0.22284,0.15447,0.38995,0.0945,-1
0.09716,0.48341,0.36608,0.30244,0.66051,0.28234,0.17201,0.2567,0.18066,-1
0.28188,0.3347,0.26645,0.24439,0.43466,0.30105,0.3907,0.60088,0.13567,-1
0.07792,0.38286,0.47665,0.1776,0.52753,0.2075,0.22378,0.36711,0.8771,-1
0.1002,0.15402,0.44992,0.28583,0.29284,0.14703,0.1473,0.27513,0.06102,-1
0.11675,0.85389,0.50626,0.20609,0.74305,0.30119,0.1771,0.10409,0.28455,-1
0.28107,0.63765,0.3081,0.32361,0.48559,0.35026,0.42208,0.28999,0.07304,-1
0.09893,1.52136,0.67205,0.13678,0.78176,0.54652,0.15237,0.305,0.35695,-1
0.16551,0.53802,0.28723,0.22003,0.39967,0.23767,0.32937,0.40162,0.04973,-1
0.23008,1.08841,0.35372,0.14642,0.61936,0.44161,0.18647,0.3767,0.21761,-1
0.09698,0.20229,0.5051,0.17401,0.46464,0.17113,0.06668,0.15346,0.17553,-1
0.09044,0.22204,0.52784,0.29186,0.2504,0.3495,0.06643,0.74475,0.26289,-1
0.12286,0.59721,0.5947,0.11545,0.5842,0.44327,0.09765,0.58487,0.26103,-1
0.08314,0.09595,0.8964,0.05367,0.29202,0.15473,0.15497,0.77137,0.26111,-1
0.12441,0.63842,0.56264,0.13034,0.63317,0.35294,0.09553,0.11833,0.41931,-1
0.08969,0.32583,0.24036,0.31798,0.36034,0.184,0.16046,0.15668,0.14894,-1
0.11791,0.46576,0.76867,0.16889,0.45536,0.35293,0.16285,0.1429,0.25143,-1
0.21018,1.5043,0.57613,0.23074,0.78427,0.53113,0.36845,0.09911,0.31757,-1
0.08809,0.42048,0.50847,0.14931,0.42195,0.21227,0.03133,0.22337,0.64662,-1
0.12389,0.36527,0.51875,0.12457,0.53188,0.18427,0.08752,0.24741,0.46966,-1
0.17645,0.17676,0.52381,0.17861,0.2499,0.24883,0.04065,0.36621,0.28857,-1
0.14818,0.40687,0.29181,0.26965,0.41537,0.23543,0.46707,0.87443,0.21418,-1
0.31845,0.44976,0.38819,0.2827,0.63521,0.23618,0.40612,0.4164,0.01188,-1
0.24738,0.19586,0.35413,0.21465,0.27282,0.16483,0.42674,0.38287,0.03777,-1
0.10269,0.60954,0.45986,0.25116,0.6576,0.30301,0.08528,0.41745,0.1591,-1
0.09518,0.27758,0.46154,0.21324,0.31043,0.27214,0.12523,0.88114,0.07084,-1
0.11375,0.32897,0.55034,0.18101,0.50644,0.21567,0.13556,0.12652,0.28046,-1
0.12614,0.19374,0.11508,0.24761,0.37099,0.14475,0.11441,0.39926,0.13118,-1
0.1739,0.66381,0.69598,0.20568,0.54667,0.3033,0.32962,0.18515,0.19427,-1
0.27162,0.13744,0.0513,0.2127,0.32718,0.12753,0.96209,0.15586,0.12762,-1
0.1609,0.4329,0.66242,0.21126,0.40077,0.30658,0.22936,0.20638,0.23347,-1
0.07853,0.50492,0.39231,0.22752,0.63429,0.23976,0.15841,0.05474,0.2536,-1
0.1322,0.15212,0.05436,0.31083,0.3978,0.11701,0.31552,0.41262,0.24796,-1
0.07737,0.12408,0.49342,0.26542,0.28512,0.18536,0.13831,0.61207,0.11625,-1
0.1404,0.85609,0.52364,0.26841,0.64527,0.60656,0.08715,0.59886,0.11245,-1
0.11514,0.26698,0.44313,0.2418,0.4553,0.24596,0.12946,0.25645,0.4556,-1
0.15099,0.29978,0.71216,0.13564,0.39915,0.21879,0.23685,0.29494,0.32186,-1
0.40149,1.21374,0.6417,0.26412,0.56358,0.7908,0.03799,0.19377,0.3172,-1
0.22431,1.36493,0.94973,0.13538,0.71903,0.47414,0.38273,0.15248,0.18719,-1
0.19181,0.36041,0.16048,0.17765,0.52028,0.2119,0.51101,0.35637,0.11807,-1
0.06475,0.53466,0.16739,0.23514,0.59807,0.50851,0.11486,0.9875,0.34244,-1
0.12803,0.70206,0.60418,0.11827,0.51148,0.41042,0.03622,0.61322,0.29166,-1
0.08418,0.34689,0.50663,0.29655,0.45662,0.21707,0.1783,0.20641,0.31271,-1
0.15119,0.54313,0.39687,0.22761,0.64272,0.38398,0.31624,0.71999,0.25619,-1
0.13435,0.3915,0.49535,0.31847,0.45592,0.25701,0.00471,0.37341,0.37078,-1
0.14606,0.20902,0.5508,0.19224,0.40876,0.16172,0.20554,0.58372,0.26297,-1
0.10335,1.85491,0.93952,0.06672,0.81538,0.55436,0.19334,0.10438,0.18243,-1
0.10578,0.06897,0.5669,0.1456,0.1766,0.10718,0.23039,0.28637,0.22073,-1
0.22338,0.59074,0.53916,0.28122,0.57023,0.37801,0.21596,0.34663,0.14423,-1
0.15383,0.23856,0.06388,0.23921,0.44894,0.22628,0.20257,0.07895,0.20143,-1
0.21228,0.32171,0.44231,0.23713,0.4011,0.20688,0.35777,0.54188,0.27722,-1
0.18224,0.35867,0.53123,0.27042,0.5141,0.23241,0.37146,0.34332,0.07144,-1
0.34132,0.18073,0.05114,0.27616,0.3585,0.18121,0.92619,0.29811,0.1027,-1
0.19995,0.57708,0.68415,0.12906,0.52099,0.3418,0.15143,0.249,0.31954,-1
0.31596,0.48145,0.47536,0.2917,0.36894,0.63633,0.00245,0.1871,0.15609,-1
0.22297,0.19768,0.65105,0.14521,0.29475,0.24027,0.25439,0.19278,0.12056,-1
0.0959,1.02954,0.45756,0.28616,0.77017,0.56204,0.08959,0.3407,0.21286,-1
0.09991,0.82628,0.443,0.30202,0.57306,0.57939,0.16567,0.72875,0.05688,-1
0.23932,0.15449,0.08473,0.3765,0.24789,0.21242,0.31055,0.79942,0.35198,-1
0.26213,0.33728,0.45868,0.33366,0.4578,0.35588,0.43146,0.78263,0.26058,-1
0.12695,0.20946,0.45537,0.17127,0.27436,0.15658,0.25454,0.17505,0.17787,-1
0.21704,0.68549,0.48922,0.30998,0.67528,0.50878,0.14445,0.48282,0.23463,-1
0.15634,0.34466,0.07428,0.31041,0.31713,0.188,0.47643,0.53412,0.20651,-1
0.06584,0.13931,0.47102,0.30134,0.36447,0.1474,0.12488,0.38679,0.08814,-1
0.17889,0.26739,0.56658,0.22895,0.42062,0.22338,0.26182,0.33157,0.23938,-1
0.15996,0.24895,0.40212,0.24949,0.30972,0.17984,0.16255,0.34347,0.30088,-1
0.1861,0.20247,0.6145,0.16481,0.44876,0.16074,0.44172,0.06631,0.23766,-1
